Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,92667,2023-03-13,-0.008912672,-0.005550896,-0.004675223,21,100
Market-Adjusted Model,92675,2023-03-13,0.0126882143,0.0158818589,0.0169256624,21,100
Market-Adjusted Model,92679,2023-03-13,0.0133333302,0.0250403171,0.0175707783,21,100
Market-Adjusted Model,92680,2023-03-13,-0.099190926,-0.097250312,-0.094953478,21,100
Market-Adjusted Model,92682,2023-03-13,-0.192054816,-0.183607485,-0.187817368,21,100
Market-Adjusted Model,92683,2023-03-13,0.0444204592,0.05367256,0.0486579073,21,100
Market-Adjusted Model,92684,2023-03-13,-0.107296142,-0.096428145,-0.103058694,21,100
Market-Adjusted Model,92685,2023-03-13,-0.126345587,-0.127298509,-0.122108139,21,100
Market-Adjusted Model,92686,2023-03-13,-0.076404422,-0.066596693,-0.072166974,21,100
Market-Adjusted Model,92688,2023-03-13,0.0989011268,0.1304308947,0.1031385749,21,100
Market-Adjusted Model,92690,2023-03-13,-0.160912812,-0.165553797,-0.156675364,21,100
Market-Adjusted Model,92694,2023-03-13,-0.058248976,-0.053516378,-0.054011528,21,100
Market-Adjusted Model,92695,2023-03-13,-0.008053323,-0.00356238,-0.003815875,21,100
Market-Adjusted Model,92700,2023-03-13,0.0971149986,0.0989112659,0.1013524466,21,100
Market-Adjusted Model,92712,2023-03-13,-0.00213885,0.0018989372,0.0020985979,21,100
Market-Adjusted Model,92716,2023-03-13,-0.213306561,-0.203810415,-0.209069113,21,100
Market-Adjusted Model,92720,2023-03-13,-0.007395632,-0.002262253,-0.003158184,21,100
Market-Adjusted Model,92723,2023-03-13,-0.038434954,-0.034867819,-0.034197506,21,100
Market-Adjusted Model,92725,2023-03-13,0.0572128328,0.0610614969,0.0614502809,21,100
Market-Adjusted Model,92726,2023-03-13,-0.028985534,-0.023342287,-0.024748086,21,100
Market-Adjusted Model,92729,2023-03-13,-0.031660423,-0.024132581,-0.027422974,21,100
Market-Adjusted Model,92733,2023-03-13,-0.036875008,-0.033314507,-0.03263756,21,100
Market-Adjusted Model,92747,2023-03-13,-0.153809511,-0.157755707,-0.149572063,21,100
Market-Adjusted Model,92753,2023-03-13,-0.010445026,-0.001703875,-0.006207578,21,100
Market-Adjusted Model,92766,2023-03-13,0.0125229019,0.0166130476,0.01676035,21,100
Market-Adjusted Model,92769,2023-03-13,-0.114300889,-0.115639454,-0.110063441,21,100
Market-Adjusted Model,92773,2023-03-13,-0.073226551,-0.067482379,-0.068989103,21,100
Market-Adjusted Model,92775,2023-03-13,-0.299328847,-0.324385136,-0.295091399,21,100
Market-Adjusted Model,92776,2023-03-13,-0.289915979,-0.283262679,-0.285678531,21,100
Market-Adjusted Model,92780,2023-03-13,0.0620170622,0.0774207089,0.0662545103,21,100
Market-Adjusted Model,92782,2023-03-13,-0.002507696,0.0038132086,0.0017297525,21,100
Market-Adjusted Model,92793,2023-03-13,-0.073283854,-0.065021948,-0.069046406,21,100
Market-Adjusted Model,92795,2023-03-13,0.0239640896,0.0278094469,0.0282015377,21,100
Market-Adjusted Model,92796,2023-03-13,-0.036789464,-0.03248557,-0.032552016,21,100
Market-Adjusted Model,92797,2023-03-13,0.0033869577,0.0103141755,0.0076244058,21,100
Market-Adjusted Model,92802,2023-03-13,-0.086438146,-0.081463763,-0.082200697,21,100
Market-Adjusted Model,92803,2023-03-13,-0.031397783,-0.027364184,-0.027160334,21,100
Market-Adjusted Model,92807,2023-03-13,-0.151741267,-0.150942473,-0.147503819,21,100
Market-Adjusted Model,92808,2023-03-13,-0.009311972,0.0048657131,-0.005074524,21,100
Market-Adjusted Model,92809,2023-03-13,-0.171145347,-0.176458097,-0.166907899,21,100
Market-Adjusted Model,92810,2023-03-13,-0.121413983,-0.113585145,-0.117176535,21,100
Market-Adjusted Model,92812,2023-03-13,-0.332917494,-0.361311642,-0.328680045,21,100
Market-Adjusted Model,92813,2023-03-13,0.3881339112,0.3685260513,0.3923713592,21,100
Market-Adjusted Model,92814,2023-03-13,0.2182280491,0.2247928512,0.2224654972,21,100
Market-Adjusted Model,92816,2023-03-13,-0.216381698,-0.215348965,-0.21214425,21,100
Market-Adjusted Model,92817,2023-03-13,-0.014586006,-0.000947164,-0.010348558,21,100
Market-Adjusted Model,92818,2023-03-13,-0.004814075,0.0089781501,-0.000576626,21,100
Market-Adjusted Model,92819,2023-03-13,0.0947228562,0.1094043019,0.0989603043,21,100
Market-Adjusted Model,92820,2023-03-13,-0.111089591,-0.098200757,-0.106852143,21,100
Market-Adjusted Model,92822,2023-03-13,0.0138410006,0.0166759737,0.0180784487,21,100
Market-Adjusted Model,92824,2023-03-13,0.0174811022,0.0204610598,0.0217185503,21,100
Market-Adjusted Model,92834,2023-03-13,0.0029140412,0.0065072921,0.0071514893,21,100
Market-Adjusted Model,92835,2023-03-13,0.0078285383,0.0110428203,0.0120659864,21,100
Market-Adjusted Model,92836,2023-03-13,0.0087538657,0.011789204,0.0129913138,21,100
Market-Adjusted Model,92837,2023-03-13,0.0132858904,0.0162344825,0.0175233385,21,100
Market-Adjusted Model,92839,2023-03-13,-0.071081807,-0.067945552,-0.066844359,21,100
Market-Adjusted Model,92842,2023-03-13,-0.088621459,-0.070367567,-0.084384011,21,100
Market-Adjusted Model,92843,2023-03-13,0.0597546556,0.0800283421,0.0639921037,21,100
Market-Adjusted Model,92844,2023-03-13,-0.062418977,-0.05987952,-0.058181529,21,100
Market-Adjusted Model,92845,2023-03-13,0.0677091261,0.0701468182,0.0719465742,21,100
Market-Adjusted Model,92846,2023-03-13,0.0478381288,0.0513625007,0.0520755769,21,100
Market-Adjusted Model,92847,2023-03-13,-0.042225825,-0.038509847,-0.037988377,21,100
Market-Adjusted Model,92852,2023-03-13,-0.021401157,-0.017135846,-0.017163709,21,100
Market-Adjusted Model,92854,2023-03-13,-0.113930771,-0.111382476,-0.109693323,21,100
Market-Adjusted Model,92855,2023-03-13,0.1913771933,0.1925458019,0.1956146414,21,100
Market-Adjusted Model,92856,2023-03-13,-0.18123098,-0.181771022,-0.176993532,21,100
Market-Adjusted Model,92857,2023-03-13,-0.003119995,0.0110867163,0.001117453,21,100
Market-Adjusted Model,92858,2023-03-13,-0.011832631,0.0014502542,-0.007595182,21,100
Market-Adjusted Model,92862,2023-03-13,0.158688781,0.1573036212,0.1629262291,21,100
Market-Adjusted Model,92863,2023-03-13,-0.146134497,-0.147763739,-0.141897049,21,100
Market-Adjusted Model,92864,2023-03-13,-0.216750675,-0.221609461,-0.212513227,21,100
Market-Adjusted Model,92865,2023-03-13,0.2291577931,0.2273758795,0.2333952412,21,100
Market-Adjusted Model,92871,2023-03-13,-0.155937766,-0.15826096,-0.151700318,21,100
Market-Adjusted Model,92876,2023-03-13,0.0460817633,0.0486119552,0.0503192114,21,100
Market-Adjusted Model,92877,2023-03-13,0.0309838557,0.0338003356,0.0352213038,21,100
Market-Adjusted Model,92878,2023-03-13,-0.14001086,-0.138904934,-0.135773412,21,100
Market-Adjusted Model,92881,2023-03-13,-0.201171978,-0.197557418,-0.19693453,21,100
Market-Adjusted Model,92883,2023-03-13,-0.009648131,-0.00605113,-0.005410683,21,100
Market-Adjusted Model,92885,2023-03-13,0.0308831916,0.0338733083,0.0351206397,21,100
Market-Adjusted Model,92886,2023-03-13,0.0206847856,0.0238973772,0.0249222337,21,100
Market-Adjusted Model,92887,2023-03-13,-0.028092448,-0.021658078,-0.023855,21,100
Market-Adjusted Model,92889,2023-03-13,0.0076664874,0.0106039213,0.0119039355,21,100
Market-Adjusted Model,92891,2023-03-13,0.0013692884,0.0046517481,0.0056067365,21,100
Market-Adjusted Model,92892,2023-03-13,0.0162511268,0.0191750373,0.0204885748,21,100
Market-Adjusted Model,92893,2023-03-13,0.2346939023,0.2256321519,0.2389313504,21,100
Market-Adjusted Model,92897,2023-03-13,-0.035629476,-0.031376607,-0.031392028,21,100
Market-Adjusted Model,92898,2023-03-13,-0.003105596,-0.000107386,0.0011318523,21,100
Market-Adjusted Model,92900,2023-03-13,0.0231125886,0.0265290793,0.0273500367,21,100
Market-Adjusted Model,92904,2023-03-13,-0.112275805,-0.097751655,-0.108038356,21,100
Market-Adjusted Model,92905,2023-03-13,0.0908252203,0.1060941082,0.0950626684,21,100
Market-Adjusted Model,92906,2023-03-13,-0.103328808,-0.097903608,-0.09909136,21,100
Market-Adjusted Model,92907,2023-03-13,0.1037827992,0.1089468409,0.1080202473,21,100
Market-Adjusted Model,92914,2023-03-13,-0.021289575,-0.018193029,-0.017052127,21,100
Market-Adjusted Model,92916,2023-03-13,-0.013280092,-0.009377828,-0.009042644,21,100
Market-Adjusted Model,92917,2023-03-13,-0.243243283,-0.239134797,-0.239005835,21,100
Market-Adjusted Model,92919,2023-03-13,-0.130853383,-0.13027131,-0.126615935,21,100
Market-Adjusted Model,92922,2023-03-13,-0.004097245,-0.000902074,0.0001402032,21,100
Market-Adjusted Model,92927,2023-03-13,-0.01843243,-0.014338778,-0.014194982,21,100
Market-Adjusted Model,92929,2023-03-13,-0.048716977,-0.043203888,-0.044479529,21,100
Market-Adjusted Model,92933,2023-03-13,0.017337648,0.0202452799,0.0215750961,21,100
Market-Adjusted Model,92939,2023-03-13,-0.005703462,-0.002173213,-0.001466013,21,100
Market-Adjusted Model,92948,2023-03-13,-0.331168854,-0.382736333,-0.326931406,21,100
Market-Adjusted Model,92949,2023-03-13,-0.003175302,0.0009003662,0.001062146,21,100
Market-Adjusted Model,92951,2023-03-13,-0.126266557,-0.123548402,-0.122029109,21,100
Market-Adjusted Model,92952,2023-03-13,0.0222919298,0.0271013737,0.0265293779,21,100
Market-Adjusted Model,92953,2023-03-13,-0.000438616,0.0073464199,0.003798832,21,100
Market-Adjusted Model,92955,2023-03-13,0.1156377796,0.1238219656,0.1198752277,21,100
Market-Adjusted Model,92956,2023-03-13,-0.002431822,0.0065954786,0.0018056256,21,100
Market-Adjusted Model,92958,2023-03-13,0.0568900843,0.0630864505,0.0611275324,21,100
Market-Adjusted Model,92959,2023-03-13,-0.004394672,0.0070452965,-0.000157224,21,100
Market-Adjusted Model,92960,2023-03-13,-0.012424668,0.0014283161,-0.00818722,21,100
Market-Adjusted Model,92961,2023-03-13,-0.004658688,0.0093502317,-0.00042124,21,100
Market-Adjusted Model,92964,2023-03-13,0.0122988936,0.0275206862,0.0165363417,21,100
Market-Adjusted Model,92966,2023-03-13,-0.074749374,-0.07249069,-0.070511926,21,100
Market-Adjusted Model,92967,2023-03-13,0.0254480354,0.028599654,0.0296854835,21,100
Market-Adjusted Model,92969,2023-03-13,-0.015352847,-0.011170544,-0.011115399,21,100
Market-Adjusted Model,92971,2023-03-13,0.1966678671,0.2084603212,0.2009053152,21,100
Market-Adjusted Model,92972,2023-03-13,-0.204068018,-0.199523943,-0.19983057,21,100
Market-Adjusted Model,92974,2023-03-13,0.1124497874,0.1139194275,0.1166872354,21,100
Market-Adjusted Model,92976,2023-03-13,-0.111787024,-0.110250315,-0.107549576,21,100
Market-Adjusted Model,92977,2023-03-13,-0.026587245,-0.022624211,-0.022349797,21,100
Market-Adjusted Model,92980,2023-03-13,-0.014948707,-0.011267197,-0.010711259,21,100
Market-Adjusted Model,92981,2023-03-13,-0.151969976,-0.133224911,-0.147732528,21,100
Market-Adjusted Model,92985,2023-03-13,-0.177720094,-0.183351363,-0.173482646,21,100
Market-Adjusted Model,92986,2023-03-13,-0.826470605,-1.248444373,-0.822233156,21,100
Market-Adjusted Model,92987,2023-03-13,-0.16856342,-0.173796108,-0.164325972,21,100
Market-Adjusted Model,92993,2023-03-13,-0.062257136,-0.058132361,-0.058019688,21,100
Market-Adjusted Model,92994,2023-03-13,0.0522648419,0.0556996352,0.05650229,21,100
Market-Adjusted Model,92995,2023-03-13,0.0190610105,0.0219520381,0.0232984585,21,100
Market-Adjusted Model,92996,2023-03-13,-0.033851615,-0.029589347,-0.029614167,21,100
Market-Adjusted Model,92999,2023-03-13,-0.122239305,-0.120900305,-0.118001856,21,100
Market-Adjusted Model,93002,2023-03-13,0.0928055973,0.0948057676,0.0970430454,21,100
Market-Adjusted Model,93004,2023-03-13,-0.11894273,-0.108292303,-0.114705281,21,100
Market-Adjusted Model,93012,2023-03-13,-0.135472329,-0.133318518,-0.131234881,21,100
Market-Adjusted Model,93013,2023-03-13,0.0439323872,0.0477837416,0.0481698352,21,100
Market-Adjusted Model,93014,2023-03-13,-0.195501738,-0.203806019,-0.19126429,21,100
Market-Adjusted Model,93016,2023-03-13,-0.58448266,-0.82870286,-0.580245211,21,100
Market-Adjusted Model,93021,2023-03-13,0.0807381554,0.0823694968,0.0849756035,21,100
Market-Adjusted Model,93022,2023-03-13,-0.022176085,-0.018210946,-0.017938637,21,100
Market-Adjusted Model,93023,2023-03-13,0.0500136241,0.0531027557,0.0542510722,21,100
Market-Adjusted Model,93024,2023-03-13,0.0163497404,0.0202699647,0.0205871885,21,100
Market-Adjusted Model,93027,2023-03-13,0.0217354165,0.0265707569,0.0259728646,21,100
Market-Adjusted Model,93028,2023-03-13,0.0210876683,0.024219734,0.0253251164,21,100
Market-Adjusted Model,93032,2023-03-13,-0.063467944,-0.059320213,-0.059230496,21,100
Market-Adjusted Model,93035,2023-03-13,-0.076949671,-0.073011082,-0.072712223,21,100
Market-Adjusted Model,93054,2023-03-13,-0.109540618,-0.107743391,-0.10530317,21,100
Market-Adjusted Model,93062,2023-03-13,0.0076916727,0.0107078007,0.0119291208,21,100
Market-Adjusted Model,93063,2023-03-13,-0.017289227,-0.012729383,-0.013051779,21,100
Market-Adjusted Model,93065,2023-03-13,0.2419047652,0.2323715371,0.2461422133,21,100
Market-Adjusted Model,93067,2023-03-13,-0.06694938,-0.05358692,-0.062711932,21,100
Market-Adjusted Model,93069,2023-03-13,-0.337175816,-0.388688733,-0.332938368,21,100
Market-Adjusted Model,93070,2023-03-13,-0.155182744,-0.159195706,-0.150945296,21,100
Market-Adjusted Model,93073,2023-03-13,0.0030596351,0.0091538757,0.0072970832,21,100
Market-Adjusted Model,93083,2023-03-13,-0.018518585,-0.001538905,-0.014281137,21,100
Market-Adjusted Model,93085,2023-03-13,0.0633246084,0.1022140547,0.0675620565,21,100
Market-Adjusted Model,93089,2023-03-13,0.0810121746,0.0835576695,0.0852496227,21,100
Market-Adjusted Model,93094,2023-03-13,-0.104111823,-0.096532169,-0.099874375,21,100
Market-Adjusted Model,93096,2023-03-13,-0.038459768,-0.03492353,-0.03422232,21,100
Market-Adjusted Model,93098,2023-03-13,-0.098927725,-0.094955802,-0.094690277,21,100
Market-Adjusted Model,93099,2023-03-13,-0.007296939,-0.004267284,-0.003059491,21,100
Market-Adjusted Model,93101,2023-03-13,-0.0170131,-0.008903296,-0.012775652,21,100
Market-Adjusted Model,93103,2023-03-13,0.1495610882,0.150553861,0.1537985363,21,100
Market-Adjusted Model,93104,2023-03-13,-0.044731961,-0.042564445,-0.040494513,21,100
Market-Adjusted Model,93108,2023-03-13,0.0010087128,0.0039155993,0.0052461609,21,100
Market-Adjusted Model,93109,2023-03-13,0.037500009,0.0434374469,0.0417374571,21,100
Market-Adjusted Model,93110,2023-03-13,0.0148244778,0.0181078468,0.0190619259,21,100
Market-Adjusted Model,93112,2023-03-13,-0.00578528,-0.001521942,-0.001547832,21,100
Market-Adjusted Model,93114,2023-03-13,-0.000391144,0.0037635048,0.003846304,21,100
Market-Adjusted Model,93115,2023-03-13,-0.07105477,-0.068038244,-0.066817322,21,100
Market-Adjusted Model,93116,2023-03-13,0.0014792668,0.0058042999,0.0057167149,21,100
Market-Adjusted Model,93117,2023-03-13,0.0030018726,0.0071423932,0.0072393207,21,100
Market-Adjusted Model,93120,2023-03-13,-0.086990644,-0.077003365,-0.082753196,21,100
Market-Adjusted Model,93122,2023-03-13,-0.037970247,-0.034702988,-0.033732799,21,100
Market-Adjusted Model,93126,2023-03-13,0.0109889924,0.1308507657,0.0152264405,21,100
Market-Adjusted Model,93128,2023-03-13,0.0028206218,0.0019623313,0.0019685594,2,100
Market-Adjusted Model,93132,2023-03-13,0.0869860516,0.0898159086,0.0912234997,21,100
Market-Adjusted Model,93134,2023-03-13,6.8201196E-6,0.0052111147,0.0042442682,21,100
Market-Adjusted Model,93137,2023-03-13,-0.014478618,-0.010670886,-0.01024117,21,100
Market-Adjusted Model,93142,2023-03-13,0.0254278174,0.0283165122,0.0296652655,21,100
Market-Adjusted Model,93143,2023-03-13,0.0245664172,0.0279840661,0.0288038653,21,100
Market-Adjusted Model,93144,2023-03-13,0.010986339,0.0139078114,0.0152237871,21,100
Market-Adjusted Model,93145,2023-03-13,0.0311284988,0.0340792227,0.0353659469,21,100
Market-Adjusted Model,93146,2023-03-13,0.0376874782,0.0415933298,0.0419249263,21,100
Market-Adjusted Model,93147,2023-03-13,0.017568859,0.0204658438,0.0218063071,21,100
Market-Adjusted Model,93148,2023-03-13,0.0183941701,0.0216145054,0.0226316182,21,100
Market-Adjusted Model,93153,2023-03-13,0.2524271562,0.3400588276,0.2566646043,21,100
Market-Adjusted Model,93157,2023-03-13,-0.061548642,-0.031536728,-0.057311194,21,100
Market-Adjusted Model,93158,2023-03-13,0.0075105035,0.039218564,0.0117479516,21,100
Market-Adjusted Model,93166,2023-03-13,-0.039979803,-0.033353735,-0.035742355,21,100
Market-Adjusted Model,93167,2023-03-13,-0.015852097,-0.011381948,-0.011614649,21,100
Market-Adjusted Model,93168,2023-03-13,-0.004187543,0.0001508716,0.0000499054,21,100
Market-Adjusted Model,93169,2023-03-13,0.0247834326,0.0281403117,0.0290208807,21,100
Market-Adjusted Model,93170,2023-03-13,0.117218574,0.1186790178,0.1214560221,21,100
Market-Adjusted Model,93171,2023-03-13,0.0257921293,0.0293322119,0.0300295774,21,100
Market-Adjusted Model,93173,2023-03-13,0.0227440659,0.0261251613,0.026981514,21,100
Market-Adjusted Model,93174,2023-03-13,-0.090523383,-0.087989469,-0.086285935,21,100
Market-Adjusted Model,93177,2023-03-13,-0.289090917,-0.322689955,-0.284853468,21,100
Market-Adjusted Model,93178,2023-03-13,-0.099656341,-0.095070055,-0.095418893,21,100
Market-Adjusted Model,93179,2023-03-13,-0.100323609,-0.098810458,-0.096086161,21,100
Market-Adjusted Model,93180,2023-03-13,0.0151259382,0.0179550189,0.0193633863,21,100
Market-Adjusted Model,93181,2023-03-13,0.0082812244,0.0112001808,0.0125186725,21,100
Market-Adjusted Model,93182,2023-03-13,0.0481729127,0.051603252,0.0524103608,21,100
Market-Adjusted Model,93183,2023-03-13,-0.040904927,-0.037523978,-0.036667479,21,100
Market-Adjusted Model,93186,2023-03-13,-0.003639113,0.0009024224,0.0005983355,21,100
Market-Adjusted Model,93203,2023-03-13,0.0711406245,0.0755166681,0.0753780726,21,100
Market-Adjusted Model,93204,2023-03-13,0.0024504747,0.0100670803,0.0066879228,21,100
Market-Adjusted Model,93206,2023-03-13,-0.033073263,-0.028861606,-0.028835815,21,100
Market-Adjusted Model,93210,2023-03-13,-0.042846932,-0.039603131,-0.038609484,21,100
Market-Adjusted Model,93217,2023-03-13,0.0663706392,0.0751054111,0.0706080873,21,100
Market-Adjusted Model,93218,2023-03-13,0.0652436964,0.0694215648,0.0694811445,21,100
Market-Adjusted Model,93219,2023-03-13,0.0025104397,0.0064771159,0.0067478878,21,100
Market-Adjusted Model,93221,2023-03-13,-0.014821588,-0.010806186,-0.01058414,21,100
Market-Adjusted Model,93231,2023-03-13,-0.074910162,-0.069406836,-0.070672714,21,100
Market-Adjusted Model,93237,2023-03-13,-0.28356509,-0.227762419,-0.279327642,21,100
Market-Adjusted Model,93246,2023-03-13,-0.071905934,-0.065629654,-0.067668485,21,100
Market-Adjusted Model,93248,2023-03-13,-0.064808342,-0.060224782,-0.060570894,21,100
Market-Adjusted Model,93251,2023-03-13,-0.268898509,-0.299144523,-0.264661061,21,100
Market-Adjusted Model,93253,2023-03-13,0.0084253832,0.0113072926,0.0126628313,21,100
Market-Adjusted Model,93254,2023-03-13,-0.050186394,-0.047874821,-0.045948946,21,100
Market-Adjusted Model,93255,2023-03-13,0.0288639367,0.0405080698,0.0331013848,21,100
Market-Adjusted Model,93256,2023-03-13,0.1978869977,0.2062234426,0.2021244458,21,100
Market-Adjusted Model,93257,2023-03-13,0.2174741974,0.2236795081,0.2217116455,21,100
Market-Adjusted Model,93258,2023-03-13,-0.21654865,-0.215722638,-0.212311202,21,100
Market-Adjusted Model,93259,2023-03-13,-0.203202326,-0.199247377,-0.198964878,21,100
Market-Adjusted Model,93260,2023-03-13,-0.041836988,-0.030542812,-0.03759954,21,100
Market-Adjusted Model,93261,2023-03-13,-0.014899328,-0.008824345,-0.01066188,21,100
Market-Adjusted Model,93262,2023-03-13,-0.058312065,-0.056506961,-0.054074617,21,100
Market-Adjusted Model,93263,2023-03-13,0.0048875468,0.0175084306,0.0091249949,21,100
